id,district_id/id,name,zip
nstda_ccsc_m_tambol_3614,nstda_ccsc_m_eamphur_482,ต.ย่านรี,25110
nstda_ccsc_m_tambol_3615,nstda_ccsc_m_eamphur_482,ต.ลาดตะเคียน,25110
nstda_ccsc_m_tambol_3616,nstda_ccsc_m_eamphur_482,ต.วังดาล,25110
nstda_ccsc_m_tambol_3617,nstda_ccsc_m_eamphur_482,ต.วังตะเคียน,25110
nstda_ccsc_m_tambol_3618,nstda_ccsc_m_eamphur_482,ต.วังท่าช้าง,25110
nstda_ccsc_m_tambol_3619,nstda_ccsc_m_eamphur_482,ต.หนองกี่,25110
nstda_ccsc_m_tambol_3620,nstda_ccsc_m_eamphur_482,ต.หาดนางแก้ว,25110
nstda_ccsc_m_tambol_3621,nstda_ccsc_m_eamphur_483,ต.แก่งดินสอ,25220
nstda_ccsc_m_tambol_3622,nstda_ccsc_m_eamphur_483,ต.ทุ่งโพธิ์,25220
nstda_ccsc_m_tambol_3623,nstda_ccsc_m_eamphur_483,ต.นาดี,25220
nstda_ccsc_m_tambol_3624,nstda_ccsc_m_eamphur_483,ต.บุพราหมณ์,25220
nstda_ccsc_m_tambol_3625,nstda_ccsc_m_eamphur_483,ต.สะพานหิน,25220
nstda_ccsc_m_tambol_3626,nstda_ccsc_m_eamphur_483,ต.สำพันตา,25220
nstda_ccsc_m_tambol_3627,nstda_ccsc_m_eamphur_484,ต.กระทุ่มแพ้ว,25150
nstda_ccsc_m_tambol_3628,nstda_ccsc_m_eamphur_484,ต.บางเตย,25150
nstda_ccsc_m_tambol_3629,nstda_ccsc_m_eamphur_484,ต.บางแตน,25150
nstda_ccsc_m_tambol_3630,nstda_ccsc_m_eamphur_484,ต.บางกระเบา,25150
nstda_ccsc_m_tambol_3631,nstda_ccsc_m_eamphur_484,ต.บางขาม,25150
nstda_ccsc_m_tambol_3632,nstda_ccsc_m_eamphur_484,ต.บางปลาร้า,25150
nstda_ccsc_m_tambol_3633,nstda_ccsc_m_eamphur_484,ต.บางพลวง,25150
nstda_ccsc_m_tambol_3634,nstda_ccsc_m_eamphur_484,ต.บางยาง,25150
nstda_ccsc_m_tambol_3635,nstda_ccsc_m_eamphur_484,ต.บ้านสร้าง,25150
nstda_ccsc_m_tambol_3636,nstda_ccsc_m_eamphur_485,ต.เกาะลอย,25130
nstda_ccsc_m_tambol_3637,nstda_ccsc_m_eamphur_485,ต.โพธิ์งาม,25130
nstda_ccsc_m_tambol_3638,nstda_ccsc_m_eamphur_485,ต.คำโตนด,25130
nstda_ccsc_m_tambol_3639,nstda_ccsc_m_eamphur_485,ต.ดงบัง,25130
nstda_ccsc_m_tambol_3640,nstda_ccsc_m_eamphur_485,ต.บ้านหอย,25130
nstda_ccsc_m_tambol_3641,nstda_ccsc_m_eamphur_485,ต.บุฝ้าย,25130
nstda_ccsc_m_tambol_3642,nstda_ccsc_m_eamphur_485,ต.ประจันตคาม,25130
nstda_ccsc_m_tambol_3643,nstda_ccsc_m_eamphur_485,ต.หนองแก้ว,25130
nstda_ccsc_m_tambol_3644,nstda_ccsc_m_eamphur_485,ต.หนองแสง,25130
nstda_ccsc_m_tambol_3645,nstda_ccsc_m_eamphur_486,ต.โคกไทย,25190
nstda_ccsc_m_tambol_3646,nstda_ccsc_m_eamphur_486,ต.โคกปีบ,25190
nstda_ccsc_m_tambol_3647,nstda_ccsc_m_eamphur_486,ต.ไผ่ชะเลือด,25190
nstda_ccsc_m_tambol_3648,nstda_ccsc_m_eamphur_486,ต.คู้ลำพัน,25190
nstda_ccsc_m_tambol_3649,nstda_ccsc_m_eamphur_487,ต.กรอกสมบูรณ์,25140
nstda_ccsc_m_tambol_3650,nstda_ccsc_m_eamphur_487,ต.ดงกระทงยาม,25140
nstda_ccsc_m_tambol_3651,nstda_ccsc_m_eamphur_487,ต.ท่าตูม,25140
nstda_ccsc_m_tambol_3652,nstda_ccsc_m_eamphur_487,ต.บางกุ้ง,25140
nstda_ccsc_m_tambol_3653,nstda_ccsc_m_eamphur_487,ต.บ้านทาม,25140
nstda_ccsc_m_tambol_3654,nstda_ccsc_m_eamphur_487,ต.ศรีมหาโพธิ,25140
nstda_ccsc_m_tambol_3655,nstda_ccsc_m_eamphur_487,ต.สัมพันธ์,25140
nstda_ccsc_m_tambol_3656,nstda_ccsc_m_eamphur_487,ต.หนองโพรง,25140
nstda_ccsc_m_tambol_3657,nstda_ccsc_m_eamphur_487,ต.หัวหว้า,25140
nstda_ccsc_m_tambol_3658,nstda_ccsc_m_eamphur_487,ต.หาดยาง,25140
nstda_ccsc_m_tambol_3659,nstda_ccsc_m_eamphur_488,ต.กะมิยอ,94000
nstda_ccsc_m_tambol_3660,nstda_ccsc_m_eamphur_488,ต.คลองมานิง,94000
nstda_ccsc_m_tambol_3661,nstda_ccsc_m_eamphur_488,ต.จะบังติกอ,94000
nstda_ccsc_m_tambol_3662,nstda_ccsc_m_eamphur_488,ต.ตะลุโบะ,94000
nstda_ccsc_m_tambol_3663,nstda_ccsc_m_eamphur_488,ต.ตันหยงลุโละ,94000
nstda_ccsc_m_tambol_3664,nstda_ccsc_m_eamphur_488,ต.บานา,94000
nstda_ccsc_m_tambol_3665,nstda_ccsc_m_eamphur_488,ต.บาราเฮาะ,94000
nstda_ccsc_m_tambol_3666,nstda_ccsc_m_eamphur_488,ต.บาราโหม,94000
nstda_ccsc_m_tambol_3667,nstda_ccsc_m_eamphur_488,ต.ปะกาฮะรัง,94000
nstda_ccsc_m_tambol_3668,nstda_ccsc_m_eamphur_488,ต.ปุยุด,94000
nstda_ccsc_m_tambol_3669,nstda_ccsc_m_eamphur_488,ต.รูสะมิแล,94000
nstda_ccsc_m_tambol_3670,nstda_ccsc_m_eamphur_488,ต.สะบารัง,94000
nstda_ccsc_m_tambol_3671,nstda_ccsc_m_eamphur_488,ต.อาเนาะรู,94000
nstda_ccsc_m_tambol_3672,nstda_ccsc_m_eamphur_489,ต.แม่ลาน,94180
nstda_ccsc_m_tambol_3673,nstda_ccsc_m_eamphur_489,ต.ป่าไร่,94180
nstda_ccsc_m_tambol_3674,nstda_ccsc_m_eamphur_489,ต.ม่วงเตี้ย,94180
nstda_ccsc_m_tambol_3675,nstda_ccsc_m_eamphur_490,ต.โคกโพธิ์,94120
nstda_ccsc_m_tambol_3676,nstda_ccsc_m_eamphur_490,ต.ควนโนรี,94180
nstda_ccsc_m_tambol_3677,nstda_ccsc_m_eamphur_490,ต.ช้างให้ตก,94120
nstda_ccsc_m_tambol_3678,nstda_ccsc_m_eamphur_490,ต.ทรายขาว,94120
nstda_ccsc_m_tambol_3679,nstda_ccsc_m_eamphur_490,ต.ท่าเรือ,94120
nstda_ccsc_m_tambol_3680,nstda_ccsc_m_eamphur_490,ต.ทุ่งพลา,94180
nstda_ccsc_m_tambol_3681,nstda_ccsc_m_eamphur_490,ต.นาเกตุ,94120
nstda_ccsc_m_tambol_3682,nstda_ccsc_m_eamphur_490,ต.นาประดู่,94180
nstda_ccsc_m_tambol_3683,nstda_ccsc_m_eamphur_490,ต.บางโกระ,94120
nstda_ccsc_m_tambol_3684,nstda_ccsc_m_eamphur_490,ต.ปากล่อ,94180
nstda_ccsc_m_tambol_3685,nstda_ccsc_m_eamphur_490,ต.ป่าบอน,94120
nstda_ccsc_m_tambol_3686,nstda_ccsc_m_eamphur_490,ต.มะกรูด,94120
nstda_ccsc_m_tambol_3687,nstda_ccsc_m_eamphur_491,ต.ไทรทอง,94220
nstda_ccsc_m_tambol_3688,nstda_ccsc_m_eamphur_491,ต.ไม้แก่น,94220
nstda_ccsc_m_tambol_3689,nstda_ccsc_m_eamphur_491,ต.ดอนทราย,94220
nstda_ccsc_m_tambol_3690,nstda_ccsc_m_eamphur_491,ต.ตะโละไกรทอง,94220
nstda_ccsc_m_tambol_3691,nstda_ccsc_m_eamphur_492,ต.กะรุบี,94230
nstda_ccsc_m_tambol_3692,nstda_ccsc_m_eamphur_492,ต.ตะโละดือรามัน,94230
nstda_ccsc_m_tambol_3693,nstda_ccsc_m_eamphur_492,ต.ปล่องหอย,94230
nstda_ccsc_m_tambol_3694,nstda_ccsc_m_eamphur_493,ต.ตะโละแมะนา,94140
nstda_ccsc_m_tambol_3695,nstda_ccsc_m_eamphur_493,ต.น้ำดำ,94140
nstda_ccsc_m_tambol_3696,nstda_ccsc_m_eamphur_493,ต.ปากู,94140
nstda_ccsc_m_tambol_3697,nstda_ccsc_m_eamphur_493,ต.พิเทน,94140
nstda_ccsc_m_tambol_3698,nstda_ccsc_m_eamphur_494,ต.ควน,94190
nstda_ccsc_m_tambol_3699,nstda_ccsc_m_eamphur_494,ต.คอกกระบือ,94130
nstda_ccsc_m_tambol_3700,nstda_ccsc_m_eamphur_494,ต.ดอน,94130
nstda_ccsc_m_tambol_3701,nstda_ccsc_m_eamphur_494,ต.ท่าข้าม,94130
nstda_ccsc_m_tambol_3702,nstda_ccsc_m_eamphur_494,ต.ท่าน้ำ,94130
nstda_ccsc_m_tambol_3703,nstda_ccsc_m_eamphur_494,ต.บ้านกลาง,94130
nstda_ccsc_m_tambol_3704,nstda_ccsc_m_eamphur_494,ต.บ้านนอก,94130
nstda_ccsc_m_tambol_3705,nstda_ccsc_m_eamphur_494,ต.บ้านน้ำบ่อ,94130
nstda_ccsc_m_tambol_3706,nstda_ccsc_m_eamphur_494,ต.ปะนาเระ,94130
nstda_ccsc_m_tambol_3707,nstda_ccsc_m_eamphur_494,ต.พ่อมิ่ง,94130
nstda_ccsc_m_tambol_3708,nstda_ccsc_m_eamphur_495,ต.เกาะจัน,94140
nstda_ccsc_m_tambol_3709,nstda_ccsc_m_eamphur_495,ต.กระเสาะ,94140
nstda_ccsc_m_tambol_3710,nstda_ccsc_m_eamphur_495,ต.กระหวะ,94140
nstda_ccsc_m_tambol_3711,nstda_ccsc_m_eamphur_495,ต.ตรัง,94140
nstda_ccsc_m_tambol_3712,nstda_ccsc_m_eamphur_495,ต.ถนน,94140
nstda_ccsc_m_tambol_3713,nstda_ccsc_m_eamphur_495,ต.ปะโด,94140
nstda_ccsc_m_tambol_3714,nstda_ccsc_m_eamphur_495,ต.ปานัน,94140
nstda_ccsc_m_tambol_3715,nstda_ccsc_m_eamphur_495,ต.มายอ,94140
nstda_ccsc_m_tambol_3716,nstda_ccsc_m_eamphur_495,ต.ลางา,94190
nstda_ccsc_m_tambol_3717,nstda_ccsc_m_eamphur_495,ต.ลุโบะยิไร,94140
nstda_ccsc_m_tambol_3718,nstda_ccsc_m_eamphur_495,ต.สะกำ,94140
nstda_ccsc_m_tambol_3719,nstda_ccsc_m_eamphur_495,ต.สาคอใต้,94140
nstda_ccsc_m_tambol_3720,nstda_ccsc_m_eamphur_495,ต.สาคอบน,94140
nstda_ccsc_m_tambol_3721,nstda_ccsc_m_eamphur_496,ต.เขาตูม,94160
nstda_ccsc_m_tambol_3722,nstda_ccsc_m_eamphur_496,ต.เมาะมาวี,94160
nstda_ccsc_m_tambol_3723,nstda_ccsc_m_eamphur_496,ต.กระโด,94160
nstda_ccsc_m_tambol_3724,nstda_ccsc_m_eamphur_496,ต.กอลำ,94160
nstda_ccsc_m_tambol_3725,nstda_ccsc_m_eamphur_496,ต.คลองใหม่,94160
nstda_ccsc_m_tambol_3726,nstda_ccsc_m_eamphur_496,ต.ประจัน,94160
nstda_ccsc_m_tambol_3727,nstda_ccsc_m_eamphur_496,ต.ปิตูมุดี,94160
nstda_ccsc_m_tambol_3728,nstda_ccsc_m_eamphur_496,ต.ยะรัง,94160
nstda_ccsc_m_tambol_3729,nstda_ccsc_m_eamphur_496,ต.ระแว้ง,94160
nstda_ccsc_m_tambol_3730,nstda_ccsc_m_eamphur_496,ต.วัด,94160
nstda_ccsc_m_tambol_3731,nstda_ccsc_m_eamphur_496,ต.สะดาวา,94160
nstda_ccsc_m_tambol_3732,nstda_ccsc_m_eamphur_496,ต.สะนอ,94160
nstda_ccsc_m_tambol_3733,nstda_ccsc_m_eamphur_497,ต.แหลมโพธิ์,94150
nstda_ccsc_m_tambol_3734,nstda_ccsc_m_eamphur_497,ต.จะรัง,94150
nstda_ccsc_m_tambol_3735,nstda_ccsc_m_eamphur_497,ต.ตอหลัง,94150
nstda_ccsc_m_tambol_3736,nstda_ccsc_m_eamphur_497,ต.ตะโละ,94150
nstda_ccsc_m_tambol_3737,nstda_ccsc_m_eamphur_497,ต.ตะโละกาโปร์,94150
nstda_ccsc_m_tambol_3738,nstda_ccsc_m_eamphur_497,ต.ตันหยงจึงงา,94190
nstda_ccsc_m_tambol_3739,nstda_ccsc_m_eamphur_497,ต.ตันหยงดาลอ,94150
nstda_ccsc_m_tambol_3740,nstda_ccsc_m_eamphur_497,ต.ตาแกะ,94150
nstda_ccsc_m_tambol_3741,nstda_ccsc_m_eamphur_497,ต.ตาลีอายร์,94150
nstda_ccsc_m_tambol_3742,nstda_ccsc_m_eamphur_497,ต.บาโลย,94190
nstda_ccsc_m_tambol_3743,nstda_ccsc_m_eamphur_497,ต.บางปู,94150
nstda_ccsc_m_tambol_3744,nstda_ccsc_m_eamphur_497,ต.ปิยามุมัง,94150
nstda_ccsc_m_tambol_3745,nstda_ccsc_m_eamphur_497,ต.ปุลากง,94150
nstda_ccsc_m_tambol_3746,nstda_ccsc_m_eamphur_497,ต.มะนังยง,94150
nstda_ccsc_m_tambol_3747,nstda_ccsc_m_eamphur_497,ต.ยามู,94150
nstda_ccsc_m_tambol_3748,nstda_ccsc_m_eamphur_497,ต.ราตาปันยัง,94150
nstda_ccsc_m_tambol_3749,nstda_ccsc_m_eamphur_497,ต.สาบัน,94150
nstda_ccsc_m_tambol_3750,nstda_ccsc_m_eamphur_497,ต.หนองแรต,94150
nstda_ccsc_m_tambol_3751,nstda_ccsc_m_eamphur_498,ต.เตราะบอน,94110
nstda_ccsc_m_tambol_3752,nstda_ccsc_m_eamphur_498,ต.แป้น,94110
nstda_ccsc_m_tambol_3753,nstda_ccsc_m_eamphur_498,ต.กะดุนง,94110
nstda_ccsc_m_tambol_3754,nstda_ccsc_m_eamphur_498,ต.ตะบิ้ง,94110
nstda_ccsc_m_tambol_3755,nstda_ccsc_m_eamphur_498,ต.ตะลุบัน,94110
nstda_ccsc_m_tambol_3756,nstda_ccsc_m_eamphur_498,ต.ทุ่งคล้า,94190
nstda_ccsc_m_tambol_3757,nstda_ccsc_m_eamphur_498,ต.บางเก่า,94110
nstda_ccsc_m_tambol_3758,nstda_ccsc_m_eamphur_498,ต.บือเระ,94110
nstda_ccsc_m_tambol_3759,nstda_ccsc_m_eamphur_498,ต.ปะเสยะวอ,94110
nstda_ccsc_m_tambol_3760,nstda_ccsc_m_eamphur_498,ต.มะนังดาลำ,94110
nstda_ccsc_m_tambol_3761,nstda_ccsc_m_eamphur_498,ต.ละหาร,94110
nstda_ccsc_m_tambol_3762,nstda_ccsc_m_eamphur_499,ต.เกาะเปาะ,94170
nstda_ccsc_m_tambol_3763,nstda_ccsc_m_eamphur_499,ต.คอลอตันหยง,94170
nstda_ccsc_m_tambol_3764,nstda_ccsc_m_eamphur_499,ต.ดอนรัก,94170
nstda_ccsc_m_tambol_3765,nstda_ccsc_m_eamphur_499,ต.ดาโต๊ะ,94170
nstda_ccsc_m_tambol_3766,nstda_ccsc_m_eamphur_499,ต.ตุยง,94170
nstda_ccsc_m_tambol_3767,nstda_ccsc_m_eamphur_499,ต.ท่ากำชำ,94170
nstda_ccsc_m_tambol_3768,nstda_ccsc_m_eamphur_499,ต.บ่อทอง,94170
nstda_ccsc_m_tambol_3769,nstda_ccsc_m_eamphur_499,ต.บางเขา,94170
nstda_ccsc_m_tambol_3770,nstda_ccsc_m_eamphur_499,ต.บางตาวา,94170
nstda_ccsc_m_tambol_3771,nstda_ccsc_m_eamphur_499,ต.ปุโละปุโย,94170
nstda_ccsc_m_tambol_3772,nstda_ccsc_m_eamphur_499,ต.ยาบี,94170
nstda_ccsc_m_tambol_3773,nstda_ccsc_m_eamphur_499,ต.ลิปะสะโง,94170
nstda_ccsc_m_tambol_3774,nstda_ccsc_m_eamphur_500,ต.เจ้าเจ็ด,13110
nstda_ccsc_m_tambol_3775,nstda_ccsc_m_eamphur_500,ต.เจ้าเสด็จ,13110
nstda_ccsc_m_tambol_3776,nstda_ccsc_m_eamphur_500,ต.เสนา,13110
nstda_ccsc_m_tambol_3777,nstda_ccsc_m_eamphur_500,ต.ชายนา,13110
nstda_ccsc_m_tambol_3778,nstda_ccsc_m_eamphur_500,ต.ดอนทอง,13110
nstda_ccsc_m_tambol_3779,nstda_ccsc_m_eamphur_500,ต.บางนมโค,13110
nstda_ccsc_m_tambol_3780,nstda_ccsc_m_eamphur_500,ต.บ้านแถว,13110
nstda_ccsc_m_tambol_3781,nstda_ccsc_m_eamphur_500,ต.บ้านแพน,13110
nstda_ccsc_m_tambol_3782,nstda_ccsc_m_eamphur_500,ต.บ้านโพธิ์,13110
nstda_ccsc_m_tambol_3783,nstda_ccsc_m_eamphur_500,ต.บ้านกระทุ่ม,13110
nstda_ccsc_m_tambol_3784,nstda_ccsc_m_eamphur_500,ต.บ้านหลวง,13110
nstda_ccsc_m_tambol_3785,nstda_ccsc_m_eamphur_500,ต.มารวิชัย,13110
nstda_ccsc_m_tambol_3786,nstda_ccsc_m_eamphur_500,ต.รางจรเข้,13110
nstda_ccsc_m_tambol_3787,nstda_ccsc_m_eamphur_500,ต.ลาดงา,13110
nstda_ccsc_m_tambol_3788,nstda_ccsc_m_eamphur_500,ต.สามกอ,13110
nstda_ccsc_m_tambol_3789,nstda_ccsc_m_eamphur_500,ต.สามตุ่ม,13110
nstda_ccsc_m_tambol_3790,nstda_ccsc_m_eamphur_500,ต.หัวเวียง,13110
nstda_ccsc_m_tambol_3791,nstda_ccsc_m_eamphur_501,ต.โพธิ์เอน,13130
nstda_ccsc_m_tambol_3792,nstda_ccsc_m_eamphur_501,ต.จำปา,13130
nstda_ccsc_m_tambol_3793,nstda_ccsc_m_eamphur_501,ต.ท่าเจ้าสนุก,13130
nstda_ccsc_m_tambol_3794,nstda_ccsc_m_eamphur_501,ต.ท่าเรือ,13130
nstda_ccsc_m_tambol_3795,nstda_ccsc_m_eamphur_501,ต.ท่าหลวง,13130
nstda_ccsc_m_tambol_3796,nstda_ccsc_m_eamphur_501,ต.บ้านร่อม,13130
nstda_ccsc_m_tambol_3797,nstda_ccsc_m_eamphur_501,ต.ปากท่า,13130
nstda_ccsc_m_tambol_3798,nstda_ccsc_m_eamphur_501,ต.วังแดง,13130
nstda_ccsc_m_tambol_3799,nstda_ccsc_m_eamphur_501,ต.ศาลาลอย,13130
nstda_ccsc_m_tambol_3800,nstda_ccsc_m_eamphur_501,ต.หนองขนาก,13130
nstda_ccsc_m_tambol_3801,nstda_ccsc_m_eamphur_502,ต.แม่ลา,13260
nstda_ccsc_m_tambol_3802,nstda_ccsc_m_eamphur_502,ต.คลองสะแก,13260
nstda_ccsc_m_tambol_3803,nstda_ccsc_m_eamphur_502,ต.ท่าช้าง,13260
nstda_ccsc_m_tambol_3804,nstda_ccsc_m_eamphur_502,ต.นครหลวง,13260
nstda_ccsc_m_tambol_3805,nstda_ccsc_m_eamphur_502,ต.บ่อโพง,13260
nstda_ccsc_m_tambol_3806,nstda_ccsc_m_eamphur_502,ต.บางพระครู,13260
nstda_ccsc_m_tambol_3807,nstda_ccsc_m_eamphur_502,ต.บางระกำ,13260
nstda_ccsc_m_tambol_3808,nstda_ccsc_m_eamphur_502,ต.บ้านชุ้ง,13260
nstda_ccsc_m_tambol_3809,nstda_ccsc_m_eamphur_502,ต.ปากจั่น,13260
nstda_ccsc_m_tambol_3810,nstda_ccsc_m_eamphur_502,ต.พระนอน,13260
nstda_ccsc_m_tambol_3811,nstda_ccsc_m_eamphur_502,ต.สามไถ,13260
nstda_ccsc_m_tambol_3812,nstda_ccsc_m_eamphur_502,ต.หนองปลิง,13260
nstda_ccsc_m_tambol_3813,nstda_ccsc_m_eamphur_503,ต.เชียงรากน้อย,13290
nstda_ccsc_m_tambol_3814,nstda_ccsc_m_eamphur_503,ต.แคตก,13190
nstda_ccsc_m_tambol_3815,nstda_ccsc_m_eamphur_503,ต.แคออก,13190
nstda_ccsc_m_tambol_3816,nstda_ccsc_m_eamphur_503,ต.โคกช้าง,13190
nstda_ccsc_m_tambol_3817,nstda_ccsc_m_eamphur_503,ต.โพแตง,13290
nstda_ccsc_m_tambol_3818,nstda_ccsc_m_eamphur_503,ต.ไผ่พระ,13190
nstda_ccsc_m_tambol_3819,nstda_ccsc_m_eamphur_503,ต.ไม้ตรา,13190
nstda_ccsc_m_tambol_3820,nstda_ccsc_m_eamphur_503,ต.กกแก้วบูรพา,13190
nstda_ccsc_m_tambol_3821,nstda_ccsc_m_eamphur_503,ต.กระแชง,13190
nstda_ccsc_m_tambol_3822,nstda_ccsc_m_eamphur_503,ต.ช่างเหล็ก,13190
nstda_ccsc_m_tambol_3823,nstda_ccsc_m_eamphur_503,ต.ช้างใหญ่,13290
nstda_ccsc_m_tambol_3824,nstda_ccsc_m_eamphur_503,ต.ช้างน้อย,13190
nstda_ccsc_m_tambol_3825,nstda_ccsc_m_eamphur_503,ต.บางไทร,13190
nstda_ccsc_m_tambol_3826,nstda_ccsc_m_eamphur_503,ต.บางพลี,13190
nstda_ccsc_m_tambol_3827,nstda_ccsc_m_eamphur_503,ต.บางยี่โท,13190
nstda_ccsc_m_tambol_3828,nstda_ccsc_m_eamphur_503,ต.บ้านเกาะ,13190
nstda_ccsc_m_tambol_3829,nstda_ccsc_m_eamphur_503,ต.บ้านแป้ง,13190
nstda_ccsc_m_tambol_3830,nstda_ccsc_m_eamphur_503,ต.บ้านกลึง,13190
nstda_ccsc_m_tambol_3831,nstda_ccsc_m_eamphur_503,ต.บ้านม้า,13190
nstda_ccsc_m_tambol_3832,nstda_ccsc_m_eamphur_503,ต.ราชคราม,13290
nstda_ccsc_m_tambol_3833,nstda_ccsc_m_eamphur_503,ต.สนามชัย,13190
nstda_ccsc_m_tambol_3834,nstda_ccsc_m_eamphur_503,ต.หน้าไม้,13190
nstda_ccsc_m_tambol_3835,nstda_ccsc_m_eamphur_503,ต.ห่อหมก,13190
nstda_ccsc_m_tambol_3836,nstda_ccsc_m_eamphur_504,ต.เต่าเล่า,13270
nstda_ccsc_m_tambol_3837,nstda_ccsc_m_eamphur_504,ต.เทพมงคล,13270
nstda_ccsc_m_tambol_3838,nstda_ccsc_m_eamphur_504,ต.แก้วฟ้า,13270
nstda_ccsc_m_tambol_3839,nstda_ccsc_m_eamphur_504,ต.บางซ้าย,13270
nstda_ccsc_m_tambol_3840,nstda_ccsc_m_eamphur_504,ต.ปลายกลัด,13270
nstda_ccsc_m_tambol_3841,nstda_ccsc_m_eamphur_504,ต.วังพัฒนา,13270
nstda_ccsc_m_tambol_3842,nstda_ccsc_m_eamphur_505,ต.ไทรน้อย,13250
nstda_ccsc_m_tambol_3843,nstda_ccsc_m_eamphur_505,ต.กบเจา,13250
nstda_ccsc_m_tambol_3844,nstda_ccsc_m_eamphur_505,ต.ทางช้าง,13250
nstda_ccsc_m_tambol_3845,nstda_ccsc_m_eamphur_505,ต.น้ำเต้า,13250
nstda_ccsc_m_tambol_3846,nstda_ccsc_m_eamphur_505,ต.บางชะนี,13250
nstda_ccsc_m_tambol_3847,nstda_ccsc_m_eamphur_505,ต.บางบาล,13250
nstda_ccsc_m_tambol_3848,nstda_ccsc_m_eamphur_505,ต.บางหลวง,13250
nstda_ccsc_m_tambol_3849,nstda_ccsc_m_eamphur_505,ต.บางหลวงโดด,13250
nstda_ccsc_m_tambol_3850,nstda_ccsc_m_eamphur_505,ต.บางหัก,13250
nstda_ccsc_m_tambol_3851,nstda_ccsc_m_eamphur_505,ต.บ้านกุ่ม,13250
nstda_ccsc_m_tambol_3852,nstda_ccsc_m_eamphur_505,ต.บ้านคลัง,13250
nstda_ccsc_m_tambol_3853,nstda_ccsc_m_eamphur_505,ต.พระขาว,13250
nstda_ccsc_m_tambol_3854,nstda_ccsc_m_eamphur_505,ต.มหาพราหมณ์,13250
nstda_ccsc_m_tambol_3855,nstda_ccsc_m_eamphur_505,ต.วัดตะกู,13250
nstda_ccsc_m_tambol_3856,nstda_ccsc_m_eamphur_505,ต.วัดยม,13250
nstda_ccsc_m_tambol_3857,nstda_ccsc_m_eamphur_505,ต.สะพานไทย,13250
nstda_ccsc_m_tambol_3858,nstda_ccsc_m_eamphur_506,ต.เสาธง,13220
nstda_ccsc_m_tambol_3859,nstda_ccsc_m_eamphur_506,ต.โพธิ์สามต้น,13220
nstda_ccsc_m_tambol_3860,nstda_ccsc_m_eamphur_506,ต.ขยาย,13220
nstda_ccsc_m_tambol_3861,nstda_ccsc_m_eamphur_506,ต.ขวัญเมือง,13220
nstda_ccsc_m_tambol_3862,nstda_ccsc_m_eamphur_506,ต.ตานิม,13220
nstda_ccsc_m_tambol_3863,nstda_ccsc_m_eamphur_506,ต.ตาลเอน,13220
nstda_ccsc_m_tambol_3864,nstda_ccsc_m_eamphur_506,ต.ทับน้ำ,13220
nstda_ccsc_m_tambol_3865,nstda_ccsc_m_eamphur_506,ต.ทางกลาง,13220
nstda_ccsc_m_tambol_3866,nstda_ccsc_m_eamphur_506,ต.บางเดื่อ,13220
nstda_ccsc_m_tambol_3867,nstda_ccsc_m_eamphur_506,ต.บางเพลิง,13220
nstda_ccsc_m_tambol_3868,nstda_ccsc_m_eamphur_506,ต.บางนางร้า,13220
nstda_ccsc_m_tambol_3869,nstda_ccsc_m_eamphur_506,ต.บางปะหัน,13220
nstda_ccsc_m_tambol_3870,nstda_ccsc_m_eamphur_506,ต.บ้านขล้อ,13220
nstda_ccsc_m_tambol_3871,nstda_ccsc_m_eamphur_506,ต.บ้านม้า,13220
nstda_ccsc_m_tambol_3872,nstda_ccsc_m_eamphur_506,ต.บ้านลี่,13220
nstda_ccsc_m_tambol_3873,nstda_ccsc_m_eamphur_506,ต.พุทเลา,13220
nstda_ccsc_m_tambol_3874,nstda_ccsc_m_eamphur_506,ต.หันสัง,13220
nstda_ccsc_m_tambol_3875,nstda_ccsc_m_eamphur_507,ต.เกาะเกิด,13160
nstda_ccsc_m_tambol_3876,nstda_ccsc_m_eamphur_507,ต.เชียงรากน้อย,13180
nstda_ccsc_m_tambol_3877,nstda_ccsc_m_eamphur_507,ต.ขนอนหลวง,13160
nstda_ccsc_m_tambol_3878,nstda_ccsc_m_eamphur_507,ต.คลองจิก,13160
nstda_ccsc_m_tambol_3879,nstda_ccsc_m_eamphur_507,ต.คุ้งลาน,13160
nstda_ccsc_m_tambol_3880,nstda_ccsc_m_eamphur_507,ต.ตลาดเกรียบ,13160
nstda_ccsc_m_tambol_3881,nstda_ccsc_m_eamphur_507,ต.ตลิ่งชัน,13160
nstda_ccsc_m_tambol_3882,nstda_ccsc_m_eamphur_507,ต.บางกระสั้น,13160
nstda_ccsc_m_tambol_3883,nstda_ccsc_m_eamphur_507,ต.บางประแดง,13160
nstda_ccsc_m_tambol_3884,nstda_ccsc_m_eamphur_507,ต.บ้านเลน,13160
nstda_ccsc_m_tambol_3885,nstda_ccsc_m_eamphur_507,ต.บ้านแป้ง,13160
nstda_ccsc_m_tambol_3886,nstda_ccsc_m_eamphur_507,ต.บ้านโพ,13160
nstda_ccsc_m_tambol_3887,nstda_ccsc_m_eamphur_507,ต.บ้านกรด,13160
nstda_ccsc_m_tambol_3888,nstda_ccsc_m_eamphur_507,ต.บ้านพลับ,13160
nstda_ccsc_m_tambol_3889,nstda_ccsc_m_eamphur_507,ต.บ้านสร้าง,13170
nstda_ccsc_m_tambol_3890,nstda_ccsc_m_eamphur_507,ต.บ้านหว้า,13160
nstda_ccsc_m_tambol_3891,nstda_ccsc_m_eamphur_507,ต.วัดยม,13160
